filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,gene_specific_metrics
baseline_advanced_random_0922_2130,advanced_random,dorothea_500_800,,,,,0.003,251.535,0.002,0.002,0.0,0.004,0.007,0.011,
baseline_advanced_random_0925_1756,advanced_random,dorothea_500_800,,,,,0.003,251.535,0.002,0.002,0.0,0.004,0.007,0.011,
baseline_advanced_random_0926_1607,advanced_random,dorothea_500_800,,,,,0.003,251.535,0.002,0.002,0.0,0.004,0.007,0.011,
baseline_advanced_random_0927_2037,advanced_random,dorothea_500_800,,,,,0.003,251.535,0.002,0.002,0.0,0.004,0.007,0.011,
baseline_advanced_random_0929_0102,advanced_random,dorothea_500_800,,,,,0.003,251.535,0.002,0.002,0.0,0.004,0.007,0.011,
baseline_jordan_0922_2130,jordan,dorothea_500_800,,,,,0.0,277.651,0.001,0.002,0.0,1.0,0.006,0.013,
baseline_jordan_0925_1756,jordan,dorothea_500_800,,,,,0.0,277.651,0.001,0.002,0.0,1.0,0.006,0.013,
baseline_jordan_0926_1607,jordan,dorothea_500_800,,,,,0.0,277.651,0.001,0.002,0.0,1.0,0.006,0.013,
baseline_jordan_0927_2037,jordan,dorothea_500_800,,,,,0.0,277.651,0.001,0.002,0.0,1.0,0.006,0.013,
baseline_jordan_0929_0102,jordan,dorothea_500_800,,,,,0.0,277.651,0.001,0.002,0.0,1.0,0.006,0.013,
baseline_overlap_0922_2130,overlap,dorothea_500_800,,,,,0.0,262.513,0.002,0.002,0.002,0.002,0.006,0.013,
baseline_overlap_0925_1756,overlap,dorothea_500_800,,,,,0.0,262.513,0.002,0.002,0.002,0.002,0.006,0.013,
baseline_overlap_0926_1607,overlap,dorothea_500_800,,,,,0.0,262.513,0.002,0.002,0.002,0.002,0.006,0.013,
baseline_overlap_0927_2037,overlap,dorothea_500_800,,,,,0.0,262.513,0.002,0.002,0.002,0.002,0.006,0.013,
baseline_overlap_0929_0102,overlap,dorothea_500_800,,,,,0.0,262.513,0.002,0.002,0.002,0.002,0.006,0.013,
baseline_random_0922_2130,random,dorothea_500_800,,,,,0.003,251.535,0.002,0.002,0.0,0.004,0.007,0.011,
baseline_random_0925_1756,random,dorothea_500_800,,,,,0.003,251.535,0.002,0.002,0.0,0.004,0.007,0.011,
baseline_random_0926_1607,random,dorothea_500_800,,,,,0.003,251.535,0.002,0.002,0.0,0.004,0.007,0.011,
baseline_random_0927_2037,random,dorothea_500_800,,,,,0.003,251.535,0.002,0.002,0.0,0.004,0.007,0.011,
baseline_random_0929_0102,random,dorothea_500_800,,,,,0.003,251.535,0.002,0.002,0.0,0.004,0.007,0.011,
baseline_smallestSuperset_0922_2130,smallestSuperset,dorothea_500_800,,,,,0.0,262.513,0.002,0.002,0.002,0.002,0.006,0.013,
baseline_smallestSuperset_0925_1756,smallestSuperset,dorothea_500_800,,,,,0.0,262.513,0.002,0.002,0.002,0.002,0.006,0.013,
baseline_smallestSuperset_0926_1607,smallestSuperset,dorothea_500_800,,,,,0.0,262.513,0.002,0.002,0.002,0.002,0.006,0.013,
baseline_smallestSuperset_0927_2037,smallestSuperset,dorothea_500_800,,,,,0.0,262.513,0.002,0.002,0.002,0.002,0.006,0.013,
baseline_smallestSuperset_0929_0102,smallestSuperset,dorothea_500_800,,,,,0.0,262.513,0.002,0.002,0.002,0.002,0.006,0.013,
gat_0922_2101,gat,dorothea_500_800,500.0,194.0,1.0,0.389,0.007,220.682,0.019,0.019,0.013,0.053,0.013,0.019,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 346.333, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 189.529, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 545, 'correct_predictions': 3, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 293.481, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 3, 'in_top5_when_true': 4, 'accuracy_when_true': 0.111, 'precision': 0.006, 'recall': 0.111, 'f1_score': 0.01}}"
gat_0923_1314,gat,dorothea_500_800,500.0,194.0,1.0,0.389,0.008,220.186,0.019,0.019,0.01,0.045,0.014,0.02,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 325.708, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 188.471, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 544, 'correct_predictions': 3, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 308.852, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 3, 'in_top5_when_true': 4, 'accuracy_when_true': 0.111, 'precision': 0.006, 'recall': 0.111, 'f1_score': 0.011}}"
