filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,gene_specific_metrics
baseline_advanced_random_0927_1951,advanced_random,dorothea_500_1500,,,,,0.002,254.817,0.002,0.002,0.0,0.004,0.002,0.011,
baseline_advanced_random_0929_0017,advanced_random,dorothea_500_1500,,,,,0.002,254.817,0.002,0.002,0.0,0.004,0.002,0.011,
baseline_jordan_0927_1951,jordan,dorothea_500_1500,,,,,0.0,272.084,0.002,0.002,0.0,1.0,0.0,0.003,
baseline_jordan_0929_0017,jordan,dorothea_500_1500,,,,,0.0,272.084,0.002,0.002,0.0,1.0,0.0,0.003,
baseline_overlap_0927_1951,overlap,dorothea_500_1500,,,,,0.0,253.01,0.002,0.002,0.002,0.002,0.0,0.0,
baseline_overlap_0929_0017,overlap,dorothea_500_1500,,,,,0.0,253.01,0.002,0.002,0.002,0.002,0.0,0.0,
baseline_random_0927_1951,random,dorothea_500_1500,,,,,0.002,254.817,0.002,0.002,0.0,0.004,0.002,0.011,
baseline_random_0929_0017,random,dorothea_500_1500,,,,,0.002,254.817,0.002,0.002,0.0,0.004,0.002,0.011,
baseline_smallestSuperset_0927_1951,smallestSuperset,dorothea_500_1500,,,,,0.0,253.01,0.002,0.002,0.002,0.002,0.0,0.0,
baseline_smallestSuperset_0929_0017,smallestSuperset,dorothea_500_1500,,,,,0.0,253.01,0.002,0.002,0.002,0.002,0.0,0.0,
gat_0927_2222,gat,dorothea_500_1500,500.0,275.0,1.0,0.521,0.01,116.184,0.041,0.019,0.005,0.253,0.041,0.056,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 193, 'total_samples': 630, 'times_true_source': 0, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': 0.04, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': None, 'precision': 0.0, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 25, 'total_samples': 630, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.012, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 413, 'total_samples': 630, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.01, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 262, 'total_samples': 630, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.012, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}}"
gat_0929_0335,gat,dorothea_500_1500,500.0,275.0,1.0,0.521,0.01,114.151,0.043,0.019,0.005,0.264,0.038,0.068,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 193, 'total_samples': 630, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.039, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 25, 'total_samples': 630, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.012, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 413, 'total_samples': 630, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.009, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 262, 'total_samples': 630, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.012, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}}"
