filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,gene_specific_metrics
baseline_advanced_random_0922_1814,advanced_random,dorothea_500_600,,,,,0.002,247.208,0.002,0.002,0.0,0.013,0.005,0.008,
baseline_advanced_random_0925_1655,advanced_random,dorothea_500_600,,,,,0.002,247.208,0.002,0.002,0.0,0.013,0.005,0.008,
baseline_advanced_random_0925_1720,advanced_random,dorothea_500_600,,,,,0.002,247.208,0.002,0.002,0.0,0.013,0.005,0.008,
baseline_advanced_random_0926_1518,advanced_random,dorothea_500_600,,,,,0.002,247.208,0.002,0.002,0.0,0.013,0.005,0.008,
baseline_advanced_random_0927_1946,advanced_random,dorothea_500_600,,,,,0.002,247.208,0.002,0.002,0.0,0.013,0.005,0.008,
baseline_advanced_random_0929_0013,advanced_random,dorothea_500_600,,,,,0.002,247.208,0.002,0.002,0.0,0.013,0.005,0.008,
baseline_jordan_0922_1814,jordan,dorothea_500_600,,,,,0.0,270.187,0.001,0.002,0.0,1.0,0.001,0.002,
baseline_jordan_0925_1655,jordan,dorothea_500_600,,,,,0.0,270.187,0.001,0.002,0.0,1.0,0.001,0.002,
baseline_jordan_0925_1720,jordan,dorothea_500_600,,,,,0.0,270.187,0.001,0.002,0.0,1.0,0.001,0.002,
baseline_jordan_0926_1518,jordan,dorothea_500_600,,,,,0.0,270.187,0.001,0.002,0.0,1.0,0.001,0.002,
baseline_jordan_0927_1946,jordan,dorothea_500_600,,,,,0.0,270.187,0.001,0.002,0.0,1.0,0.001,0.002,
baseline_jordan_0929_0013,jordan,dorothea_500_600,,,,,0.0,270.187,0.001,0.002,0.0,1.0,0.001,0.002,
baseline_overlap_0922_1814,overlap,dorothea_500_600,,,,,0.0,267.901,0.002,0.002,0.0,1.0,0.005,0.005,
baseline_overlap_0925_1655,overlap,dorothea_500_600,,,,,0.0,267.901,0.002,0.002,0.0,1.0,0.005,0.005,
baseline_overlap_0925_1720,overlap,dorothea_500_600,,,,,0.0,267.901,0.002,0.002,0.0,1.0,0.005,0.005,
baseline_overlap_0926_1518,overlap,dorothea_500_600,,,,,0.0,267.901,0.002,0.002,0.0,1.0,0.005,0.005,
baseline_overlap_0927_1946,overlap,dorothea_500_600,,,,,0.0,267.901,0.002,0.002,0.0,1.0,0.005,0.005,
baseline_overlap_0929_0013,overlap,dorothea_500_600,,,,,0.0,267.901,0.002,0.002,0.0,1.0,0.005,0.005,
baseline_random_0922_1814,random,dorothea_500_600,,,,,0.002,247.68,0.002,0.002,0.0,0.004,0.007,0.013,
baseline_random_0925_1655,random,dorothea_500_600,,,,,0.002,247.68,0.002,0.002,0.0,0.004,0.007,0.013,
baseline_random_0925_1720,random,dorothea_500_600,,,,,0.002,247.68,0.002,0.002,0.0,0.004,0.007,0.013,
baseline_random_0926_1518,random,dorothea_500_600,,,,,0.002,247.68,0.002,0.002,0.0,0.004,0.007,0.013,
baseline_random_0927_1946,random,dorothea_500_600,,,,,0.002,247.68,0.002,0.002,0.0,0.004,0.007,0.013,
baseline_random_0929_0013,random,dorothea_500_600,,,,,0.002,247.68,0.002,0.002,0.0,0.004,0.007,0.013,
baseline_smallestSuperset_0922_1814,smallestSuperset,dorothea_500_600,,,,,0.0,263.919,0.001,0.002,0.0,1.0,0.0,0.009,
baseline_smallestSuperset_0925_1655,smallestSuperset,dorothea_500_600,,,,,0.0,263.919,0.001,0.002,0.0,1.0,0.0,0.009,
baseline_smallestSuperset_0925_1720,smallestSuperset,dorothea_500_600,,,,,0.0,263.919,0.001,0.002,0.0,1.0,0.0,0.009,
baseline_smallestSuperset_0926_1518,smallestSuperset,dorothea_500_600,,,,,0.0,263.919,0.001,0.002,0.0,1.0,0.0,0.009,
baseline_smallestSuperset_0927_1946,smallestSuperset,dorothea_500_600,,,,,0.0,263.919,0.001,0.002,0.0,1.0,0.0,0.009,
baseline_smallestSuperset_0929_0013,smallestSuperset,dorothea_500_600,,,,,0.0,263.919,0.001,0.002,0.0,1.0,0.0,0.009,
gat_0922_1827,gat,dorothea_500_600,500.0,183.0,1.0,0.231,0.009,214.588,0.02,0.019,0.012,0.05,0.02,0.025,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 3862, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 324.389, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 3862, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 211.783, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 3862, 'times_true_source': 27, 'times_predicted_source': 1532, 'correct_predictions': 27, 'avg_prediction_prob': 0.028, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 0.0, 'avg_prob_when_true': 0.037, 'in_top3_when_true': 27, 'in_top5_when_true': 27, 'accuracy_when_true': 1.0, 'precision': 0.018, 'recall': 1.0, 'f1_score': 0.035}}"
gat_0923_1157,gat,dorothea_500_600,500.0,183.0,1.0,0.231,0.009,217.868,0.02,0.019,0.011,0.048,0.02,0.025,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 3862, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 346.556, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 3862, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 215.87, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 3862, 'times_true_source': 27, 'times_predicted_source': 1530, 'correct_predictions': 27, 'avg_prediction_prob': 0.026, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 0.0, 'avg_prob_when_true': 0.034, 'in_top3_when_true': 27, 'in_top5_when_true': 27, 'accuracy_when_true': 1.0, 'precision': 0.018, 'recall': 1.0, 'f1_score': 0.035}}"
