filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg norm rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 5,source in top 20,source in top 40,source in top 80,pdgrapher_perturbation_discovery,pdgrapher_response_prediction,gene_specific_metrics
baseline_advanced_random_1117_1148,advanced_random,dorothea_500_1000,,,,,0.003,145.469,0.291,0.004,0.002,0.0,0.009,0.02,0.073,0.148,0.29,,,
baseline_advanced_random_1117_1301,advanced_random,dorothea_500_1000,,,,,0.003,145.469,0.291,0.004,0.002,0.0,0.009,0.02,0.073,0.148,0.29,,,
baseline_overlap_1117_1148,overlap,dorothea_500_1000,,,,,0.013,119.423,0.239,0.023,0.002,0.0,0.828,0.148,0.212,0.294,0.443,,,
baseline_overlap_1117_1301,overlap,dorothea_500_1000,,,,,0.013,119.423,0.239,0.023,0.002,0.0,0.828,0.148,0.212,0.294,0.443,,,
baseline_random_1117_1148,random,dorothea_500_1000,,,,,0.002,248.82,0.498,0.002,0.002,0.0,0.004,0.01,0.041,0.083,0.166,,,
baseline_random_1117_1301,random,dorothea_500_1000,,,,,0.002,248.82,0.498,0.002,0.002,0.0,0.004,0.01,0.041,0.083,0.166,,,
baseline_smallestSuperset_1117_1148,smallestSuperset,dorothea_500_1000,,,,,0.014,245.788,0.492,0.012,0.002,0.0,1.0,0.028,0.055,0.113,0.184,,,
baseline_smallestSuperset_1117_1301,smallestSuperset,dorothea_500_1000,,,,,0.014,245.788,0.492,0.012,0.002,0.0,1.0,0.028,0.055,0.113,0.184,,,
pdgrapher_1117_1053,pdgrapher,dorothea_500_1000,500.0,279.0,1.0,0.503,0.005,133.919,0.268,0.344,-0.083,-1.375,1.227,0.022,0.089,0.17,0.322,"{'recall@1': 0.0024, 'recall@10': 0.0394, 'recall@100': 0.3614, 'recall@1000': 1.0, 'ranking_score': 0.7212, 'ranking_score_dcg': 0.1224, 'perc_partially_accurate_predictions': 0.24, 'recall@1_std': 0.0486, 'recall@10_std': 0.1945, 'recall@100_std': 0.4804, 'recall@1000_std': 0.0, 'ranking_score_std': 0.1642, 'ranking_score_dcg_std': 0.0842, 'perc_partially_accurate_predictions_std': 4.86, 'total_samples': 4217, 'avg_topk': 360.5893}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 4217, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.485, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 4217, 'times_true_source': 21, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.336, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 117.381, 'avg_prob_when_true': 0.325, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 8, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 4217, 'times_true_source': 16, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.334, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 136.75, 'avg_prob_when_true': 0.354, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 4, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 4217, 'times_true_source': 20, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.303, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 190.25, 'avg_prob_when_true': 0.296, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_1117_1303,pdgrapher,dorothea_500_1000,500.0,279.0,1.0,0.503,0.005,137.387,0.275,0.234,-0.577,-4.317,1.216,0.023,0.079,0.162,0.313,"{'recall@1': 0.0043, 'recall@10': 0.0315, 'recall@100': 0.3571, 'recall@1000': 1.0, 'ranking_score': 0.7148, 'ranking_score_dcg': 0.1211, 'perc_partially_accurate_predictions': 0.43, 'recall@1_std': 0.0652, 'recall@10_std': 0.1748, 'recall@100_std': 0.4792, 'recall@1000_std': 0.0, 'ranking_score_std': 0.1699, 'ranking_score_dcg_std': 0.0892, 'perc_partially_accurate_predictions_std': 6.52, 'total_samples': 4217, 'avg_topk': 357.3958}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 4217, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -2.053, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 4217, 'times_true_source': 21, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.205, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 138.429, 'avg_prob_when_true': 0.225, 'in_top20_when_true': 1, 'in_top40_when_true': 2, 'in_top80_when_true': 4, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 4217, 'times_true_source': 16, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.257, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 121.875, 'avg_prob_when_true': 0.275, 'in_top20_when_true': 0, 'in_top40_when_true': 2, 'in_top80_when_true': 6, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 4217, 'times_true_source': 20, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.285, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 87.45, 'avg_prob_when_true': 0.333, 'in_top20_when_true': 1, 'in_top40_when_true': 5, 'in_top80_when_true': 9, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
