filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,gene_specific_metrics
baseline_advanced_random_0922_1350,advanced_random,dorothea_500_600,,,,,0.002,247.111,0.002,0.002,0.0,0.013,0.006,0.01,
baseline_advanced_random_0925_1708,advanced_random,dorothea_500_600,,,,,0.002,247.111,0.002,0.002,0.0,0.013,0.006,0.01,
baseline_advanced_random_0925_1738,advanced_random,dorothea_500_600,,,,,0.002,247.111,0.002,0.002,0.0,0.013,0.006,0.01,
baseline_advanced_random_0926_1534,advanced_random,dorothea_500_600,,,,,0.002,247.111,0.002,0.002,0.0,0.013,0.006,0.01,
baseline_advanced_random_0927_2004,advanced_random,dorothea_500_600,,,,,0.002,247.111,0.002,0.002,0.0,0.013,0.006,0.01,
baseline_advanced_random_0929_0028,advanced_random,dorothea_500_600,,,,,0.002,247.111,0.002,0.002,0.0,0.013,0.006,0.01,
baseline_jordan_0922_1350,jordan,dorothea_500_600,,,,,0.0,272.779,0.001,0.002,0.0,1.0,0.002,0.002,
baseline_jordan_0925_1708,jordan,dorothea_500_600,,,,,0.0,272.779,0.001,0.002,0.0,1.0,0.002,0.002,
baseline_jordan_0925_1738,jordan,dorothea_500_600,,,,,0.0,272.779,0.001,0.002,0.0,1.0,0.002,0.002,
baseline_jordan_0926_1534,jordan,dorothea_500_600,,,,,0.0,272.779,0.001,0.002,0.0,1.0,0.002,0.002,
baseline_jordan_0927_2004,jordan,dorothea_500_600,,,,,0.0,272.779,0.001,0.002,0.0,1.0,0.002,0.002,
baseline_jordan_0929_0028,jordan,dorothea_500_600,,,,,0.0,272.779,0.001,0.002,0.0,1.0,0.002,0.002,
baseline_overlap_0922_1350,overlap,dorothea_500_600,,,,,0.0,267.716,0.002,0.002,0.0,1.0,0.005,0.005,
baseline_overlap_0925_1708,overlap,dorothea_500_600,,,,,0.0,267.716,0.002,0.002,0.0,1.0,0.005,0.005,
baseline_overlap_0925_1738,overlap,dorothea_500_600,,,,,0.0,267.716,0.002,0.002,0.0,1.0,0.005,0.005,
baseline_overlap_0926_1534,overlap,dorothea_500_600,,,,,0.0,267.716,0.002,0.002,0.0,1.0,0.005,0.005,
baseline_overlap_0927_2004,overlap,dorothea_500_600,,,,,0.0,267.716,0.002,0.002,0.0,1.0,0.005,0.005,
baseline_overlap_0929_0028,overlap,dorothea_500_600,,,,,0.0,267.716,0.002,0.002,0.0,1.0,0.005,0.005,
baseline_random_0922_1350,random,dorothea_500_600,,,,,0.002,250.146,0.002,0.002,0.0,0.004,0.005,0.01,
baseline_random_0925_1708,random,dorothea_500_600,,,,,0.002,250.146,0.002,0.002,0.0,0.004,0.005,0.01,
baseline_random_0925_1738,random,dorothea_500_600,,,,,0.002,250.146,0.002,0.002,0.0,0.004,0.005,0.01,
baseline_random_0926_1534,random,dorothea_500_600,,,,,0.002,250.146,0.002,0.002,0.0,0.004,0.005,0.01,
baseline_random_0927_2004,random,dorothea_500_600,,,,,0.002,250.146,0.002,0.002,0.0,0.004,0.005,0.01,
baseline_random_0929_0028,random,dorothea_500_600,,,,,0.002,250.146,0.002,0.002,0.0,0.004,0.005,0.01,
baseline_smallestSuperset_0922_1350,smallestSuperset,dorothea_500_600,,,,,0.0,264.568,0.001,0.002,0.0,1.0,0.0,0.006,
baseline_smallestSuperset_0925_1708,smallestSuperset,dorothea_500_600,,,,,0.0,264.568,0.001,0.002,0.0,1.0,0.0,0.006,
baseline_smallestSuperset_0925_1738,smallestSuperset,dorothea_500_600,,,,,0.0,264.568,0.001,0.002,0.0,1.0,0.0,0.006,
